Wavelength (nm)	Reflectance (%)
537.91	103.4453
538.04	104.1189
538.17	104.0046
538.29	103.5645
538.42	103.3326
538.55	103.4203
538.67	103.0142
538.80	103.5209
538.93	103.5930
539.05	103.5197
539.18	103.3061
539.31	103.5839
539.44	103.2006
539.56	103.4101
539.69	103.7280
539.82	103.8935
539.94	103.2804
540.07	103.3737
540.20	103.4195
540.32	103.0987
540.45	102.7026
540.58	103.2950
540.71	103.5433
540.83	103.6228
540.96	103.4698
541.09	103.5183
541.21	103.5407
541.34	103.3969
541.47	103.1202
541.59	102.9122
541.72	103.0961
541.85	103.2154
541.98	103.1466
542.10	102.8570
542.23	103.3023
542.36	103.4074
542.48	103.1998
542.61	103.0716
542.74	103.5421
542.86	103.6702
542.99	103.4689
543.12	103.4294
543.24	103.3846
543.37	103.3695
543.50	103.2250
543.62	103.6016
543.75	103.7636
543.88	103.8356
544.01	103.6961
544.13	103.8213
544.26	103.6688
544.39	103.3852
544.51	103.3755
544.64	103.6718
544.77	103.4304
544.89	103.4547
545.02	103.3070
545.15	103.0054
545.27	102.8875
545.40	102.9472
545.53	103.0315
545.65	103.4940
545.78	103.9024
545.91	103.7630
546.03	104.0409
546.16	103.9572
546.29	103.6754
546.41	103.8019
546.54	103.6974
546.67	103.2708
546.79	103.4462
546.92	103.3970
547.05	103.2739
547.17	103.4315
547.30	103.8299
547.43	103.5405
547.56	103.6637
547.68	103.5867
547.81	103.5431
547.94	103.4146
548.06	103.1787
548.19	103.1851
548.32	103.3367
548.44	103.2206
548.57	102.8964
548.70	103.0605
548.82	103.0818
548.95	103.1547
549.08	102.8928
549.20	103.0911
549.33	103.2585
549.45	103.4334
549.58	103.1303
549.71	103.8187
549.83	103.8418
549.96	103.6607
550.09	103.2685
550.21	103.5041
550.34	103.1495
550.47	103.4354
550.59	103.4037
550.72	103.0844
550.85	103.0377
550.97	103.2713
551.10	102.8069
551.23	102.8325
551.35	103.3977
551.48	103.5175
551.61	103.1113
551.73	103.2030
551.86	103.3455
551.99	102.9889
552.11	102.6775
552.24	103.0246
552.37	103.1490
552.49	103.0403
552.62	103.2197
552.75	103.3867
552.87	103.2148
553.00	103.1910
553.12	103.0847
553.25	102.8732
553.38	102.6881
553.50	102.8096
553.63	102.6156
553.76	102.6666
553.88	102.9174
554.01	102.9250
554.14	102.6643
554.26	103.0195
554.39	103.0887
554.52	103.1107
554.64	103.0982
554.77	103.1610
554.89	102.9431
555.02	102.9403
555.15	102.8646
555.27	102.6671
555.40	102.8825
555.53	103.0587
555.65	102.8005
555.78	102.5567
555.91	102.9293
556.03	102.9246
556.16	102.6215
556.29	102.5610
556.41	102.9704
556.54	102.9968
556.66	102.5202
556.79	102.6146
556.92	103.1469
557.04	102.8878
557.17	102.6336
557.30	102.9170
557.42	102.7545
557.55	102.4486
557.67	102.3524
557.80	102.3003
557.93	102.5457
558.05	102.6796
558.18	102.5611
558.31	102.5102
558.43	102.6725
558.56	102.6320
558.68	102.5491
558.81	102.3152
558.94	102.5678
559.06	102.5193
559.19	102.3392
559.32	102.3223
559.44	102.6245
559.57	102.5091
559.69	102.2992
559.82	102.2563
559.95	102.5048
560.07	102.5098
560.20	102.3205
560.33	102.6382
560.45	102.3473
560.58	102.2964
560.70	102.3135
560.83	102.4034
560.96	102.0268
561.08	102.4264
561.21	102.5170
561.33	102.1285
561.46	102.2111
561.59	102.4480
561.71	102.3778
561.84	102.0962
561.97	102.6283
562.09	102.6828
562.22	102.5369
562.34	102.4982
562.47	102.5664
562.60	102.4191
562.72	102.2151
562.85	102.3108
562.97	102.3236
563.10	102.3584
563.23	102.1874
563.35	102.1763
563.48	101.9872
563.60	102.0906
563.73	102.1232
563.86	102.2448
563.98	102.4619
564.11	102.3874
564.23	102.2435
564.36	102.0132
564.49	102.0529
564.61	101.9596
564.74	101.9596
564.86	101.8814
564.99	101.8516
565.12	101.8778
565.24	101.8675
565.37	102.0012
565.49	102.1439
565.62	102.5890
565.75	102.0546
565.87	102.0160
566.00	102.3997
566.12	102.1589
566.25	101.9922
566.38	102.3182
566.50	102.3196
566.63	102.1521
566.75	102.4454
566.88	102.3739
567.01	102.5542
567.13	102.7687
567.26	102.4724
567.38	102.4359
567.51	102.3534
567.64	102.2530
567.76	102.1409
567.89	102.3807
568.01	102.1952
568.14	102.1680
568.26	102.2019
568.39	102.0787
568.52	102.0396
568.64	102.1681
568.77	102.2167
568.89	102.3710
569.02	102.4933
569.15	102.3546
569.27	102.1171
569.40	102.0695
569.52	101.9611
569.65	101.9852
569.77	102.1901
569.90	102.1252
570.03	102.3400
570.15	102.3863
570.28	102.5983
570.40	102.5370
570.53	102.7531
570.66	102.6656
570.78	102.6718
570.91	102.3604
571.03	102.3424
571.16	102.5160
571.28	102.5326
571.41	102.7035
571.54	102.7526
571.66	102.7556
571.79	102.7049
571.91	102.5289
572.04	102.0480
572.16	102.0322
572.29	101.9902
572.42	101.9951
572.54	101.9887
572.67	102.3046
572.79	102.3654
572.92	102.4481
573.04	102.6040
573.17	102.9057
573.29	102.5805
573.42	102.4476
573.55	102.4520
573.67	102.3844
573.80	102.3766
573.92	102.5077
574.05	102.6002
574.17	102.6979
574.30	102.8472
574.43	102.6920
574.55	102.9594
574.68	103.0121
574.80	103.0185
574.93	102.8898
575.05	102.9528
575.18	102.7624
575.30	102.6553
575.43	102.7982
575.56	102.8409
575.68	102.9850
575.81	102.9724
575.93	103.0902
576.06	103.0722
576.18	103.0382
576.31	102.5876
576.43	102.6667
576.56	102.7214
576.69	102.7674
