Wavelength (nm)	Reflectance (%)
535.50	83.4820
535.62	83.2642
535.75	83.2313
535.88	82.9810
536.00	82.6913
536.13	82.8977
536.26	83.2367
536.39	82.9627
536.51	83.1203
536.64	83.3213
536.77	83.1992
536.89	82.8700
537.02	83.0683
537.15	82.8623
537.28	82.8793
537.40	82.6804
537.53	82.6800
537.66	82.7857
537.78	83.0166
537.91	82.9439
538.04	83.5155
538.17	83.3926
538.29	82.9776
538.42	82.8564
538.55	83.0350
538.67	82.7381
538.80	83.2142
538.93	83.2678
539.05	83.1115
539.18	82.8242
539.31	83.0620
539.44	82.7007
539.56	82.8861
539.69	83.2079
539.82	83.3521
539.94	82.6651
540.07	82.7146
540.20	82.6978
540.32	82.3426
540.45	81.9284
540.58	82.5669
540.71	82.8260
540.83	82.9456
540.96	82.8042
541.09	82.8853
541.21	82.9603
541.34	82.9162
541.47	82.7420
541.59	82.6427
541.72	82.8766
541.85	82.9345
541.98	82.7890
542.10	82.3304
542.23	82.6368
542.36	82.6651
542.48	82.4598
542.61	82.3071
542.74	82.8185
542.86	82.9519
542.99	82.7550
543.12	82.7170
543.24	82.6735
543.37	82.6419
543.50	82.4819
543.62	82.7436
543.75	82.7006
543.88	82.6499
544.01	82.4735
544.13	82.5600
544.26	82.3959
544.39	82.2499
544.51	82.2550
544.64	82.4709
544.77	82.2345
544.89	82.3410
545.02	82.1317
545.15	81.8944
545.27	81.8194
545.40	81.8457
545.53	81.9144
545.65	82.3674
545.78	82.7043
545.91	82.5405
546.03	82.7647
546.16	82.6249
546.29	82.3589
546.41	82.5209
546.54	82.4906
546.67	82.1604
546.79	82.3904
546.92	82.4064
547.05	82.2918
547.17	82.3937
547.30	82.7420
547.43	82.4077
547.56	82.5085
547.68	82.4217
547.81	82.4635
547.94	82.4611
548.06	82.3224
548.19	82.3940
548.32	82.6102
548.44	82.5411
548.57	82.1834
548.70	82.3338
548.82	82.2812
548.95	82.2788
549.08	81.9657
549.20	82.1541
549.33	82.2580
549.45	82.3993
549.58	82.0725
549.71	82.6607
549.83	82.6061
549.96	82.4344
550.09	82.0634
550.21	82.2843
550.34	82.0336
550.47	82.3914
550.59	82.4088
550.72	82.1549
550.85	82.2024
550.97	82.4036
551.10	81.9476
551.23	81.9800
551.35	82.5298
551.48	82.6298
551.61	82.2687
551.73	82.3457
551.86	82.4724
551.99	82.1062
552.11	81.8130
552.24	82.1371
552.37	82.2575
552.49	82.1062
552.62	82.2763
552.75	82.3974
552.87	82.1720
553.00	82.1125
553.12	81.9860
553.25	81.7268
553.38	81.5585
553.50	81.7494
553.63	81.6110
553.76	81.7459
553.88	82.0593
554.01	82.0674
554.14	81.7530
554.26	82.0558
554.39	82.0684
554.52	82.0963
554.64	82.1326
554.77	82.2395
